filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_168181_ch_234_strand.fast5	ffb7dfa0-7a9c-4354-b30d-0035c7307c8e	13797ccf3e2df77597eb86d8e23088d7f34ba047	234	131472.78125	1.91725	1533	False	131472.84375	1481	1.85225	28	1.0	-0.004704	70.226311	7.723099
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_150015_ch_333_strand.fast5	ffb7551a-bc18-4413-9b68-13fe57d0a87b	13797ccf3e2df77597eb86d8e23088d7f34ba047	333	102795.21875	9.19125	7353	True	102795.421875	7184	8.98	3197	9.317513	-0.00175	71.303947	8.261921000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_99364_ch_226_strand.fast5	ffb70af5-05b8-4715-adc8-a9faa14c4fcd	13797ccf3e2df77597eb86d8e23088d7f34ba047	226	43078.632812	2.36325	1890	True	43078.675781	1854	2.31825	918	10.807213	-0.001033	89.803467	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_115222_ch_380_strand.fast5	ffb68412-baf7-4980-974d-86072018bb5d	13797ccf3e2df77597eb86d8e23088d7f34ba047	380	79822.921875	2.1375	1710	True	79822.9375	1692	2.115	834	10.645444	-0.002113	95.550888	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_26994_ch_32_strand.fast5	ffb66412-3347-487a-ab32-c55a63d4cfd0	13797ccf3e2df77597eb86d8e23088d7f34ba047	32	17614.755859	4.048	3238	True	17615.052734	3001	3.75175	1383	9.119397	-0.00202	95.910103	11.135628
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_83881_ch_159_strand.fast5	ffb655c0-88e4-4bcb-bd79-472510ad3a9a	13797ccf3e2df77597eb86d8e23088d7f34ba047	159	41306.960938	1.98375	1587	True	41307.132812	1447	1.80875	584	8.469660000000001	-0.0027199999999999998	84.95407900000001	11.135628
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_43022_ch_65_strand.fast5	ffb65491-5d1b-4080-b6fc-42f90367ff65	13797ccf3e2df77597eb86d8e23088d7f34ba047	65	33055.679688	2.99575	2396	True	33055.871094	2244	2.80575	1148	10.095327000000001	-0.002186	106.50691200000001	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_3652_ch_484_strand.fast5	ffb65361-c5b2-4cb9-9256-2621d0de5d30	13797ccf3e2df77597eb86d8e23088d7f34ba047	484	2389.570068	3.50925	2807	True	2389.612549	2773	3.46675	1286	10.725199	-0.001405	86.75014499999999	9.87838
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_51267_ch_12_strand.fast5	ffb5bb99-27e6-415f-9eb2-a02789862e52	13797ccf3e2df77597eb86d8e23088d7f34ba047	12	34182.203125	4.5295	3623	True	34182.242188	3591	4.4895	1485	9.802931	-0.001364	90.7015	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_5821_ch_130_strand.fast5	ffb58c6f-5beb-4985-b445-18ac8f1a8438	13797ccf3e2df77597eb86d8e23088d7f34ba047	130	4285.448242	3.325	2660	True	4286.662109000001	1689	2.11125	780	11.097297	-0.001847	89.444252	10.956024000000001
