filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	61e6a11b-9b5b-4ce9-a47e-99ce942419f5	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1064	4	4657.388184	9.61	19220	True	4657.579102000001	18838	9.419	1736	7.993537	0.0	86.26216099999999	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	20658d29-21ae-44f8-811b-4e030786fdac	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1615	4	4668.272461	19.3515	38703	True	4668.472656	38303	19.151501	7438	10.085705	0.0	80.048363	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	ecacd691-4f56-41d1-a328-a96724bcb5b4	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	919	1	4651.223145	16.97625	33952	True	4651.367188	33664	16.832251	6245	9.742142	0.0	120.98634299999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	f0fe3213-52e3-4cbd-85e9-dbb26b5b4425	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1949	4	4658.785156	7.593	15186	True	4658.950195	14857	7.4285	2999	9.379585	0.0	82.972504	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	d5f2b29a-c432-4864-85b9-3eec6199bfde	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1021	2	4672.222656	4.1865	8373	True	4672.248047	8322	4.161	2018	9.406435	0.0	82.972504	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	4e734b16-f6e1-4754-b724-bd583c6bc8be	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2285	4	4658.408203	9.749	19498	True	4658.725098	18864	9.432	4171	7.987450999999999	0.0	81.14492	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	e04b858e-978b-4250-b711-88e362075e93	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1668	4	4651.820312	32.097	64194	True	4652.191406	63452	31.726	12295	8.936357000000001	0.0	84.434578	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	0e468174-5bf2-4b53-9cd9-c053e652ffb1	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1884	2	4659.490723	28.717501000000002	57435	True	4659.490723	57435	28.717501000000002	11666	11.640988	0.0	81.14492	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	960338ee-b25b-411d-b0b6-d08c1ac69a5b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1079	4	4673.491211	6.79125	13582	True	4673.54248	13479	6.73975	2985	9.247630000000001	0.0	81.510437	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	fe6760b9-db9c-455d-8d7a-53470dfad9ea	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	786	1	4641.912109000001	25.2885	50577	True	4642.244629	49912	24.955999	9908	9.843121	0.0	117.69668600000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	e2a93402-eb76-4298-8507-2a61bbe7f883	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	220	2	4691.337890999999	12.29775	24595	True	4691.337890999999	24595	12.29775	4501	11.552636	0.0	77.124222	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	5ee407c7-ad72-4229-b19e-e06d7a93c415	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1822	4	4652.931152	21.6485	43297	True	4653.161621	42836	21.417999	8349	8.639757000000001	0.0	82.24146999999999	10.600012	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	1f868710-2817-4da0-88e3-33bcddaf727b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2480	2	4674.061035	5.68175	11363	True	4674.385742	10714	5.35725	2202	11.261216000000001	0.0	85.53112800000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	36d93663-2fb1-4b2b-8852-1540509a1c50	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1961	2	4666.966797	16.1985	32397	True	4667.199219	31933	15.9665	6793	10.033441999999999	0.0	80.41387900000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	d156dcde-d6b4-4d60-b7a4-8b6dae31a065	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	798	2	4673.115234000001	9.4705	18941	True	4673.37207	18427	9.2135	3252	10.92488	0.0	79.317329	9.137941	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	9ce77ddd-a92d-454b-8d93-dba3e0aa30ee	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1565	1	4659.143066	24.834	49668	True	4659.324219	49306	24.653	9652	10.284081	0.0	125.738068	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	89e137ab-5427-4261-ab9b-dce25d50fc58	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	885	2	4691.604492	4.3445	8689	True	4691.604492	8689	4.3445	1545	9.239119	0.0	78.58629599999999	8.041389	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	cf1dd183-7af1-42e6-80ec-87fc31fbc139	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	89	3	4660.187988000001	12.4185	24837	True	4660.321777	24569	12.2845	4437	9.549453	0.0	120.620827	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	cefa42ef-4c08-4f8c-b1bc-8175c62768af	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1761	1	4671.072265999999	10.7555	21511	True	4671.163574	21329	10.6645	4336	10.884995	0.0	96.496658	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	0f870cb2-5702-4fa7-945e-405570e56533	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1321	2	4659.060059	12.5095	25019	True	4659.117676	24904	12.452	5187	9.742594	0.0	78.58629599999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	fd14184a-bd17-4540-b295-6d9e47cddd6b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	460	2	4662.930664	9.7615	19523	True	4663.197265999999	18989	9.4945	3731	11.922782000000002	0.0	76.758705	9.137941	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
