filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	8dea16c6-c7c2-4e4c-aa3e-3d399f9be736	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	87	4	39527.34375	3.541	7082	True	39527.632812	6506	3.253	1139	8.112885	0.0	73.103531	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	8e591962-d053-448d-b386-8513afb9feeb	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2499	1	39495.578125	29.14275	58285	True	39496.054688	57331	28.665751	10303	9.844813	0.0	127.931175	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	3703d695-22c5-4d67-b797-601692504b87	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1344	4	39506.953125	9.14325	18286	True	39507.066406	18049	9.02475	4074	8.667203	0.0	77.855255	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	6ea9c14b-96bf-4526-a398-7ff916e54bbb	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1807	1	39501.710938	12.40275	24805	True	39501.789062	24651	12.32575	5165	7.841897	0.0	139.627747	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	79414e83-0cee-42ea-ab5a-86f0eae691c2	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2774	1	39506.761719	17.136499	34273	True	39506.761719	34273	17.136499	6105	8.778098	0.0	80.41387900000001	6.944835	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	d16e4016-4779-4854-989c-99c4bc636f3b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1416	4	39523.863281	24.598499	49197	True	39523.898438	49123	24.561501	8949	7.512465	0.0	81.14492	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	5a084909-bb6b-40eb-8a7f-f2a9e60a7f7b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	623	1	39522.871094	11.37675	22753	True	39523.023438	22451	11.22575	4873	9.393351	0.0	136.703598	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	064e2dac-9559-4b2b-baa9-1ce81a5a8bc3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	251	2	39525.890625	1.69	3380	False	39525.890625	3380	1.69	438	5.4882550000000005	0.0	71.64145699999999	3.6551760000000004	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	f39e5e36-3dac-4b02-bea4-438670453030	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2621	1	39531.710938	13.194	26388	True	39531.78125	26254	13.127	6032	8.773055000000001	0.0	130.489807	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	d493186b-8dd3-4ad8-bf29-1dfe762160b6	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2157	4	39526.675781	2.0845	4169	True	39526.675781	4169	2.0845	489	7.241886999999999	0.0	73.834564	5.4827650000000006	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	e6d8f6a7-4bf8-4439-9212-358705be9a43	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	908	4	39513.023438	14.99825	29996	True	39513.023438	29996	14.99825	5409	7.57499	0.0	69.082832	8.041389	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	ce3e46ad-9c8e-47e7-8960-fe3dff01e740	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1593	4	39519.179688	19.4175	38835	True	39519.253906	38689	19.3445	7364	8.244936000000001	0.0	70.17939	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	e7610d95-7fe1-41df-992d-4a2ff3f370d9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1020	1	39513.546875	26.162001	52324	True	39513.585938	52249	26.1245	8514	9.055936	0.0	122.813927	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	0bf4ed8c-f90c-4b59-a486-5258d08c59c9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	335	1	39539.324219	1.39925	2798	False	39539.324219	2798	1.39925	301	5.161409	0.0	114.041504	4.020694000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	a1cefc88-3de1-45c8-a769-1a6b312010c8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2047	1	39489.898438	21.47575	42951	True	39489.898438	42951	21.47575	8599	8.573208000000001	0.0	128.662216	7.67587	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
